Group Report - Group All params,,,,,,
,,,,,,
Date,Time,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Hyderabad
,,PM2.5_Delhi,PM2.5_Chennai,PM2.5_Kolkata,PM2.5_Mum,PM2.5_HYD
,,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3
9/9/2015,7:00 PM,25,13,50,34,49
9/9/2015,8:00 PM,22,19,60,17,59
9/9/2015,9:00 PM,32,6,61,30,66
9/9/2015,10:00 PM,36,6,69,26,43
9/9/2015,11:00 PM,45,3,69,32,41
09/09/2015 24:00 AM,,34,5,89,18,54
10/9/2015,1:00 AM,43,6,70,35,48
10/9/2015,2:00 AM,40,6,67,28,31
10/9/2015,3:00 AM,52,5,81,22,30
10/9/2015,4:00 AM,55,5,41,27,33
10/9/2015,5:00 AM,52,3,43,17,36
10/9/2015,6:00 AM,46,---,---,9,44
10/9/2015,7:00 AM,42,---,---,6,45
10/9/2015,8:00 AM,43,---,---,31,64
10/9/2015,9:00 AM,44,---,---,55,46
10/9/2015,10:00 AM,42,---,---,67,37
10/9/2015,11:00 AM,34,---,---,69,28
10/9/2015,12:00 PM,29,---,---,31,32
10/9/2015,1:00 PM,InVld,---,---,8,41
10/9/2015,2:00 PM,InVld,---,---,19,32
10/9/2015,3:00 PM,InVld,---,---,20,45
10/9/2015,4:00 PM,9,---,---,19,39
10/9/2015,5:00 PM,17,---,---,13,49
10/9/2015,6:00 PM,22,---,---,20,45
10/9/2015,7:00 PM,32,---,---,29,58
10/9/2015,8:00 PM,34,---,---,43,55
10/9/2015,9:00 PM,35,---,---,38,68
10/9/2015,10:00 PM,43,---,---,60,80
10/9/2015,11:00 PM,39,---,---,66,80
10/09/2015 24:00 AM,,InVld,---,---,53,88
11/9/2015,1:00 AM,InVld,---,---,56,35
11/9/2015,2:00 AM,InVld,---,---,35,56
11/9/2015,3:00 AM,52,---,---,46,39
11/9/2015,4:00 AM,47,---,---,45,36
11/9/2015,5:00 AM,54,---,---,31,36
11/9/2015,6:00 AM,68,---,---,33,40
11/9/2015,7:00 AM,InVld,---,---,38,40
11/9/2015,8:00 AM,53,---,---,49,50
11/9/2015,9:00 AM,InVld,---,---,55,73
11/9/2015,10:00 AM,InVld,---,---,56,61
11/9/2015,11:00 AM,InVld,---,---,74,59
11/9/2015,12:00 PM,InVld,---,---,58,---
11/9/2015,1:00 PM,InVld,---,---,46,59
11/9/2015,2:00 PM,InVld,---,---,37,44
11/9/2015,3:00 PM,InVld,---,---,30,45
11/9/2015,4:00 PM,InVld,---,---,27,28
11/9/2015,5:00 PM,InVld,---,---,33,45
11/9/2015,6:00 PM,InVld,---,---,35,54
11/9/2015,7:00 PM,InVld,---,-3,22,63
11/9/2015,8:00 PM,InVld,---,-3,27,98
11/9/2015,9:00 PM,InVld,---,-3,26,107
11/9/2015,10:00 PM,InVld,---,1,22,48
11/9/2015,11:00 PM,62,---,6,45,53
11/09/2015 24:00 AM,,62,---,4,80,51
12/9/2015,1:00 AM,62,---,-3,35,54
12/9/2015,2:00 AM,58,---,-3,42,38
12/9/2015,3:00 AM,53,---,-3,37,38
12/9/2015,4:00 AM,59,---,-3,42,43
12/9/2015,5:00 AM,53,---,-3,36,51
12/9/2015,6:00 AM,60,---,-3,22,57
12/9/2015,7:00 AM,67,---,-3,25,63
12/9/2015,8:00 AM,81,---,-3,30,57
12/9/2015,9:00 AM,72,---,-3,21,53
12/9/2015,10:00 AM,57,---,-3,13,45
12/9/2015,11:00 AM,59,---,-3,17,38
12/9/2015,12:00 PM,72,---,-3,18,39
12/9/2015,1:00 PM,81,---,-3,23,34
12/9/2015,2:00 PM,81,---,-3,14,31
12/9/2015,3:00 PM,65,---,-3,14,35
12/9/2015,4:00 PM,50,---,-3,---,32
12/9/2015,5:00 PM,41,---,-3,19,36
12/9/2015,6:00 PM,54,---,0,17,38
12/9/2015,7:00 PM,71,---,2,27,45
12/9/2015,8:00 PM,75,---,4,37,52
12/9/2015,9:00 PM,78,---,-1,37,47
12/9/2015,10:00 PM,85,---,-3,69,40
12/9/2015,11:00 PM,90,---,-1,39,42
12/09/2015 24:00 AM,,80,---,-3,39,47
13/09/2015,1:00 AM,86,---,-2,23,54
13/09/2015,2:00 AM,77,---,3,38,37
13/09/2015,3:00 AM,81,---,-3,37,33
13/09/2015,4:00 AM,80,---,-3,12,25
13/09/2015,5:00 AM,78,---,28,22,32
13/09/2015,6:00 AM,77,---,23,25,42
13/09/2015,7:00 AM,78,---,29,41,44
13/09/2015,8:00 AM,66,---,37,39,44
13/09/2015,9:00 AM,51,---,22,42,40
13/09/2015,10:00 AM,55,---,8,54,32
13/09/2015,11:00 AM,63,---,3,17,39
13/09/2015,12:00 PM,68,---,-3,31,36
13/09/2015,1:00 PM,63,---,-3,29,40
13/09/2015,2:00 PM,53,---,-3,28,41
13/09/2015,3:00 PM,50,---,-3,37,38
13/09/2015,4:00 PM,57,---,-2,30,38
13/09/2015,5:00 PM,75,---,-3,23,40
13/09/2015,6:00 PM,48,---,-3,16,38
13/09/2015,7:00 PM,67,---,-1,26,29
13/09/2015,8:00 PM,66,---,8,23,36
13/09/2015,9:00 PM,76,---,15,29,40
13/09/2015,10:00 PM,83,---,9,31,36
13/09/2015,11:00 PM,87,---,0,50,37
13/09/2015 24:00 AM,,94,---,-3,62,29
14/09/2015,1:00 AM,101,---,-3,54,24
14/09/2015,2:00 AM,108,---,-3,36,32
14/09/2015,3:00 AM,108,---,-3,35,24
14/09/2015,4:00 AM,126,---,-3,48,34
14/09/2015,5:00 AM,143,---,-3,28,38
14/09/2015,6:00 AM,167,---,-3,41,35
14/09/2015,7:00 AM,165,---,-3,21,46
14/09/2015,8:00 AM,156,---,-3,18,44
14/09/2015,9:00 AM,144,---,-3,12,49
14/09/2015,10:00 AM,143,---,-3,13,42
14/09/2015,11:00 AM,117,---,-3,7,51
14/09/2015,12:00 PM,InVld,---,-3,6,53
14/09/2015,1:00 PM,61,---,-3,9,45
14/09/2015,2:00 PM,72,---,-3,22,45
14/09/2015,3:00 PM,71,---,-3,15,43
14/09/2015,4:00 PM,37,---,-3,27,42
14/09/2015,5:00 PM,38,28,-3,19,52
14/09/2015,6:00 PM,28,17,-3,21,42
14/09/2015,7:00 PM,48,40,-3,21,---
14/09/2015,8:00 PM,64,39,-3,21,46
14/09/2015,9:00 PM,79,50,-3,23,47
14/09/2015,10:00 PM,91,46,-3,17,48
14/09/2015,11:00 PM,94,31,-3,18,45
14/09/2015 24:00 AM,,104,17,-3,13,48
15/09/2015,1:00 AM,88,19,-3,44,45
15/09/2015,2:00 AM,95,---,-3,40,25
15/09/2015,3:00 AM,109,---,-3,48,23
15/09/2015,4:00 AM,99,22,-3,16,27
15/09/2015,5:00 AM,104,26,-3,4,42
15/09/2015,6:00 AM,126,9,-3,8,41
15/09/2015,7:00 AM,121,17,-3,6,42
15/09/2015,8:00 AM,116,16,-3,13,51
15/09/2015,9:00 AM,93,24,-3,7,50
15/09/2015,10:00 AM,96,16,-3,1,52
15/09/2015,11:00 AM,75,26,-3,1,53
15/09/2015,12:00 PM,71,28,-3,2,44
15/09/2015,1:00 PM,69,20,-3,0,32
15/09/2015,2:00 PM,64,14,-3,8,15
15/09/2015,3:00 PM,58,11,-3,8,32
15/09/2015,4:00 PM,64,8,997,13,46
15/09/2015,5:00 PM,62,10,0,11,36
15/09/2015,6:00 PM,71,13,InVld,10,43
15/09/2015,7:00 PM,77,32,0,17,59
15/09/2015,8:00 PM,77,32,0,17,61
15/09/2015,9:00 PM,81,15,0,18,51
15/09/2015,10:00 PM,85,15,0,28,45
15/09/2015,11:00 PM,75,16,0,38,42
15/09/2015 24:00 AM,,82,13,0,45,44
16/09/2015,1:00 AM,89,22,0,73,55
16/09/2015,2:00 AM,83,29,0,29,52
16/09/2015,3:00 AM,95,-2,0,31,43
16/09/2015,4:00 AM,87,15,0,2,44
16/09/2015,5:00 AM,92,9,0,18,41
16/09/2015,6:00 AM,100,8,0,43,30
16/09/2015,7:00 AM,102,17,0,33,41
16/09/2015,8:00 AM,100,22,0,50,42
16/09/2015,9:00 AM,96,10,0,63,39
16/09/2015,10:00 AM,73,11,0,21,29
16/09/2015,11:00 AM,54,25,InVld,15,37
16/09/2015,12:00 PM,51,24,0,13,34
16/09/2015,1:00 PM,75,16,0,13,36
16/09/2015,2:00 PM,70,5,---,9,42
16/09/2015,3:00 PM,64,8,0,13,36
16/09/2015,4:00 PM,70,11,0,13,41
16/09/2015,5:00 PM,77,18,0,11,43
16/09/2015,6:00 PM,74,16,0,19,48
16/09/2015,7:00 PM,94,---,0,15,34
16/09/2015,8:00 PM,91,26,0,20,33
16/09/2015,9:00 PM,96,19,0,22,39
16/09/2015,10:00 PM,64,20,0,20,40
16/09/2015,11:00 PM,64,28,0,12,30
16/09/2015 24:00 AM,,75,13,0,10,34
17/09/2015,1:00 AM,76,13,0,8,24
17/09/2015,2:00 AM,86,16,0,4,32
17/09/2015,3:00 AM,82,4,0,4,37
17/09/2015,4:00 AM,91,3,0,5,29
17/09/2015,5:00 AM,100,4,0,7,30
17/09/2015,6:00 AM,99,5,0,6,41
17/09/2015,7:00 AM,104,6,0,3,40
17/09/2015,8:00 AM,103,18,0,5,44
17/09/2015,9:00 AM,135,10,0,5,44
17/09/2015,10:00 AM,120,13,0,9,48
17/09/2015,11:00 AM,74,18,0,7,43
17/09/2015,12:00 PM,74,17,0,12,46
17/09/2015,1:00 PM,64,24,0,9,48
17/09/2015,2:00 PM,81,18,0,19,40
17/09/2015,3:00 PM,85,10,0,15,37
17/09/2015,4:00 PM,88,18,0,11,39
17/09/2015,5:00 PM,95,16,0,16,32
17/09/2015,6:00 PM,89,18,0,11,36
17/09/2015,7:00 PM,90,33,0,12,46
17/09/2015,8:00 PM,88,17,0,20,44
17/09/2015,9:00 PM,86,31,0,20,52
17/09/2015,10:00 PM,100,12,0,16,43
17/09/2015,11:00 PM,111,14,0,16,42
17/09/2015 24:00 AM,,127,7,0,10,24
18/09/2015,1:00 AM,137,2,0,10,31
18/09/2015,2:00 AM,101,6,0,7,17
18/09/2015,3:00 AM,119,16,0,8,34
18/09/2015,4:00 AM,55,10,0,16,39
18/09/2015,5:00 AM,21,11,0,10,26
18/09/2015,6:00 AM,10,14,0,11,33
18/09/2015,7:00 AM,21,23,0,10,46
18/09/2015,8:00 AM,30,28,0,12,44
18/09/2015,9:00 AM,26,35,0,12,46
18/09/2015,10:00 AM,23,24,0,13,InVld
18/09/2015,11:00 AM,NoData,NoData,NoData,NoData,NoData
18/09/2015,12:00 PM,22,28,0,17,38
18/09/2015,1:00 PM,20,15,0,19,46
18/09/2015,2:00 PM,4,22,0,19,39
18/09/2015,3:00 PM,16,21,0,18,38
18/09/2015,4:00 PM,18,23,0,18,36
18/09/2015,5:00 PM,15,19,0,35,30
18/09/2015,6:00 PM,28,17,0,90,29
18/09/2015,7:00 PM,32,18,0,165,35
18/09/2015,8:00 PM,55,19,0,25,33
18/09/2015,9:00 PM,55,17,0,19,39
18/09/2015,10:00 PM,45,29,0,18,49
18/09/2015,11:00 PM,45,18,0,13,55
18/09/2015 24:00 AM,,50,27,0,---,39
19/09/2015,1:00 AM,58,3,0,18,28
19/09/2015,2:00 AM,70,2,0,12,28
19/09/2015,3:00 AM,80,24,0,10,29
19/09/2015,4:00 AM,68,19,0,6,39
19/09/2015,5:00 AM,44,16,0,12,42
19/09/2015,6:00 AM,50,12,0,11,33
19/09/2015,7:00 AM,38,35,0,16,24
19/09/2015,8:00 AM,70,32,0,9,38
19/09/2015,9:00 AM,67,36,0,20,26
19/09/2015,10:00 AM,66,36,0,17,25
19/09/2015,11:00 AM,72,30,0,18,32
19/09/2015,12:00 PM,58,24,0,22,36
19/09/2015,1:00 PM,46,27,0,22,31
19/09/2015,2:00 PM,40,69,0,25,21
19/09/2015,3:00 PM,40,---,---,18,31
19/09/2015,4:00 PM,42,49,InVld,23,InVld
19/09/2015,5:00 PM,36,52,-3,17,InVld
19/09/2015,6:00 PM,41,50,---,28,InVld
19/09/2015,7:00 PM,29,27,---,24,InVld
19/09/2015,8:00 PM,42,25,---,26,InVld
19/09/2015,9:00 PM,38,29,---,16,InVld
19/09/2015,10:00 PM,46,37,---,23,InVld
19/09/2015,11:00 PM,47,16,---,19,InVld
19/09/2015 24:00 AM,,52,12,---,26,InVld
20/09/2015,1:00 AM,62,14,---,29,InVld
20/09/2015,2:00 AM,63,9,---,45,InVld
20/09/2015,3:00 AM,66,12,---,14,InVld
20/09/2015,4:00 AM,64,11,---,7,InVld
20/09/2015,5:00 AM,55,8,---,12,InVld
20/09/2015,6:00 AM,57,19,---,12,InVld
20/09/2015,7:00 AM,56,24,---,13,InVld
20/09/2015,8:00 AM,62,23,---,18,InVld
20/09/2015,9:00 AM,66,34,---,10,InVld
20/09/2015,10:00 AM,67,24,---,18,InVld
20/09/2015,11:00 AM,54,25,---,19,InVld
20/09/2015,12:00 PM,53,24,---,21,InVld
20/09/2015,1:00 PM,36,21,---,19,InVld
20/09/2015,2:00 PM,24,11,---,15,InVld
20/09/2015,3:00 PM,25,16,---,20,InVld
20/09/2015,4:00 PM,15,30,---,7,InVld
20/09/2015,5:00 PM,10,22,---,12,InVld
20/09/2015,6:00 PM,14,25,---,20,InVld
20/09/2015,7:00 PM,18,27,---,19,InVld
20/09/2015,8:00 PM,15,31,---,16,InVld
20/09/2015,9:00 PM,17,27,---,18,InVld
20/09/2015,10:00 PM,18,26,---,19,InVld
20/09/2015,11:00 PM,15,25,---,13,InVld
20/09/2015 24:00 AM,,14,2,---,14,InVld
21/09/2015,1:00 AM,8,11,---,11,InVld
21/09/2015,2:00 AM,6,7,---,16,InVld
21/09/2015,3:00 AM,6,7,---,-7,InVld
21/09/2015,4:00 AM,5,9,---,2,InVld
21/09/2015,5:00 AM,12,8,---,10,InVld
21/09/2015,6:00 AM,17,14,---,6,InVld
21/09/2015,7:00 AM,23,31,---,11,InVld
21/09/2015,8:00 AM,26,28,---,---,InVld
21/09/2015,9:00 AM,31,35,---,19,InVld
21/09/2015,10:00 AM,41,32,---,10,InVld
21/09/2015,11:00 AM,49,32,---,15,25
21/09/2015,12:00 PM,38,27,---,5,31
21/09/2015,1:00 PM,34,21,---,16,29
21/09/2015,2:00 PM,26,23,---,18,29
21/09/2015,3:00 PM,18,27,---,18,---
21/09/2015,4:00 PM,19,16,---,14,---
21/09/2015,5:00 PM,38,31,---,23,---
21/09/2015,6:00 PM,41,21,---,17,---
21/09/2015,7:00 PM,22,17,---,20,---
21/09/2015,8:00 PM,19,18,---,18,---
21/09/2015,9:00 PM,20,20,---,39,---
21/09/2015,10:00 PM,28,10,---,38,---
21/09/2015,11:00 PM,19,10,---,23,---
21/09/2015 24:00 AM,,29,18,---,11,---
22/09/2015,1:00 AM,34,11,---,11,---
22/09/2015,2:00 AM,27,15,---,13,---
22/09/2015,3:00 AM,24,13,---,14,---
22/09/2015,4:00 AM,20,18,---,15,---
22/09/2015,5:00 AM,16,18,---,10,---
22/09/2015,6:00 AM,23,11,---,17,---
22/09/2015,7:00 AM,32,16,---,16,---
22/09/2015,8:00 AM,25,14,---,24,---
22/09/2015,9:00 AM,30,8,---,33,---
22/09/2015,10:00 AM,35,5,---,20,---
22/09/2015,11:00 AM,30,22,---,19,---
22/09/2015,12:00 PM,30,6,---,25,---
22/09/2015,1:00 PM,24,13,---,15,---
22/09/2015,2:00 PM,19,7,---,14,---
22/09/2015,3:00 PM,19,3,---,13,---
22/09/2015,4:00 PM,18,5,---,15,24
22/09/2015,5:00 PM,14,13,---,19,21
22/09/2015,6:00 PM,11,8,---,21,24
22/09/2015,7:00 PM,7,---,---,20,32
22/09/2015,8:00 PM,19,---,---,17,41
22/09/2015,9:00 PM,10,---,---,23,38
22/09/2015,10:00 PM,7,---,---,21,45
22/09/2015,11:00 PM,3,---,---,24,---
22/09/2015 24:00 AM,,1,---,---,37,51
23/09/2015,1:00 AM,0,---,---,45,51
23/09/2015,2:00 AM,-2,---,---,27,50
23/09/2015,3:00 AM,0,---,---,27,67
23/09/2015,4:00 AM,1,---,---,22,66
23/09/2015,5:00 AM,3,---,---,21,58
23/09/2015,6:00 AM,5,---,---,30,61
23/09/2015,7:00 AM,6,---,---,35,74
23/09/2015,8:00 AM,13,---,---,46,74
23/09/2015,9:00 AM,8,---,---,29,49
23/09/2015,10:00 AM,9,12,---,24,46
23/09/2015,11:00 AM,16,InVld,---,32,32
23/09/2015,12:00 PM,7,24,---,22,28
23/09/2015,1:00 PM,8,17,---,19,32
23/09/2015,2:00 PM,12,17,---,15,34
23/09/2015,3:00 PM,15,9,InVld,20,38
23/09/2015,4:00 PM,8,8,InVld,20,24
23/09/2015,5:00 PM,18,13,InVld,17,32
23/09/2015,6:00 PM,18,16,27,24,31
23/09/2015,7:00 PM,22,20,8,---,38
23/09/2015,8:00 PM,18,9,22,31,60
23/09/2015,9:00 PM,20,11,24,27,70
23/09/2015,10:00 PM,26,6,32,25,53
23/09/2015,11:00 PM,23,11,30,23,52
23/09/2015 24:00 AM,,22,7,26,26,54
24/09/2015,1:00 AM,21,4,17,---,46
24/09/2015,2:00 AM,17,1,8,32,45
24/09/2015,3:00 AM,19,5,6,27,34
24/09/2015,4:00 AM,19,4,17,25,24
24/09/2015,5:00 AM,20,6,20,49,35
24/09/2015,6:00 AM,22,8,17,45,43
24/09/2015,7:00 AM,19,11,30,43,52
24/09/2015,8:00 AM,24,13,42,54,54
24/09/2015,9:00 AM,21,12,53,55,54
24/09/2015,10:00 AM,26,7,52,39,51
24/09/2015,11:00 AM,31,6,49,29,32
24/09/2015,12:00 PM,31,8,62,31,---
24/09/2015,1:00 PM,34,14,68,27,28
24/09/2015,2:00 PM,33,11,66,31,32
24/09/2015,3:00 PM,23,12,69,34,39
24/09/2015,4:00 PM,28,12,62,36,40
24/09/2015,5:00 PM,28,17,63,38,35
24/09/2015,6:00 PM,22,12,66,43,43
24/09/2015,7:00 PM,37,15,71,40,42
24/09/2015,8:00 PM,52,13,64,45,43
24/09/2015,9:00 PM,68,12,43,48,27
24/09/2015,10:00 PM,64,14,26,43,35
24/09/2015,11:00 PM,63,9,35,42,28
24/09/2015 24:00 AM,,69,5,35,47,41
25/09/2015,1:00 AM,81,5,34,51,44
25/09/2015,2:00 AM,82,3,31,48,36
25/09/2015,3:00 AM,72,6,29,79,35
25/09/2015,4:00 AM,57,6,32,46,39
25/09/2015,5:00 AM,58,7,34,61,39
25/09/2015,6:00 AM,43,15,43,63,38
25/09/2015,7:00 AM,36,25,49,69,44
25/09/2015,8:00 AM,35,25,52,56,47
25/09/2015,9:00 AM,31,23,56,45,47
25/09/2015,10:00 AM,24,24,50,49,39
25/09/2015,11:00 AM,22,26,43,29,41
25/09/2015,12:00 PM,22,36,44,26,37
25/09/2015,1:00 PM,18,23,45,25,40
25/09/2015,2:00 PM,21,14,47,27,38
25/09/2015,3:00 PM,22,21,38,22,38
25/09/2015,4:00 PM,20,32,44,30,37
25/09/2015,5:00 PM,24,45,37,29,33
25/09/2015,6:00 PM,31,20,51,31,41
25/09/2015,7:00 PM,28,15,72,32,30
25/09/2015,8:00 PM,40,26,105,39,48
25/09/2015,9:00 PM,57,17,143,35,46
25/09/2015,10:00 PM,66,19,104,30,35
25/09/2015,11:00 PM,68,12,86,28,15
25/09/2015 24:00 AM,,86,13,74,33,14
26/09/2015,1:00 AM,86,10,65,39,22
26/09/2015,2:00 AM,78,13,57,40,21
26/09/2015,3:00 AM,80,12,57,51,38
26/09/2015,4:00 AM,74,16,60,52,42
26/09/2015,5:00 AM,71,17,62,51,45
26/09/2015,6:00 AM,51,19,59,61,58
26/09/2015,7:00 AM,41,23,54,46,41
26/09/2015,8:00 AM,33,33,59,51,54
26/09/2015,9:00 AM,29,27,51,53,74
26/09/2015,10:00 AM,28,24,52,39,62
26/09/2015,11:00 AM,26,22,48,54,81
26/09/2015,12:00 PM,21,24,49,51,84
26/09/2015,1:00 PM,29,33,69,42,50
26/09/2015,2:00 PM,23,28,56,44,32
26/09/2015,3:00 PM,18,35,51,42,30
26/09/2015,4:00 PM,20,41,60,29,26
26/09/2015,5:00 PM,20,52,67,31,27
26/09/2015,6:00 PM,27,50,89,30,34
26/09/2015,7:00 PM,43,47,93,28,54
26/09/2015,8:00 PM,110,36,46,25,87
26/09/2015,9:00 PM,67,30,47,38,71
26/09/2015,10:00 PM,88,53,58,35,60
26/09/2015,11:00 PM,75,42,63,38,58
26/09/2015 24:00 AM,,72,34,66,50,51
27/09/2015,1:00 AM,78,40,58,36,57
27/09/2015,2:00 AM,68,37,53,38,64
27/09/2015,3:00 AM,73,27,47,38,69
27/09/2015,4:00 AM,64,23,50,37,67
27/09/2015,5:00 AM,80,39,51,49,65
27/09/2015,6:00 AM,88,45,63,43,74
27/09/2015,7:00 AM,90,45,60,43,80
27/09/2015,8:00 AM,70,49,73,47,93
27/09/2015,9:00 AM,72,27,76,40,46
27/09/2015,10:00 AM,50,35,70,35,38
27/09/2015,11:00 AM,43,35,48,30,41
27/09/2015,12:00 PM,39,37,54,24,45
27/09/2015,1:00 PM,46,53,45,20,29
27/09/2015,2:00 PM,48,33,43,22,36
27/09/2015,3:00 PM,45,31,48,18,37
27/09/2015,4:00 PM,41,32,49,29,36
27/09/2015,5:00 PM,39,39,44,27,39
27/09/2015,6:00 PM,28,59,58,22,38
27/09/2015,7:00 PM,27,68,79,29,41
27/09/2015,8:00 PM,38,44,80,28,54
27/09/2015,9:00 PM,48,60,73,27,46
27/09/2015,10:00 PM,49,40,75,25,52
27/09/2015,11:00 PM,52,61,74,33,59
27/09/2015 24:00 AM,,61,50,81,35,59
28/09/2015,1:00 AM,56,44,64,37,67
28/09/2015,2:00 AM,61,37,69,38,65
28/09/2015,3:00 AM,61,27,61,30,89
28/09/2015,4:00 AM,61,22,67,30,114
28/09/2015,5:00 AM,55,17,64,29,105
28/09/2015,6:00 AM,53,10,77,31,103
28/09/2015,7:00 AM,46,26,75,40,108
28/09/2015,8:00 AM,64,27,69,56,132
28/09/2015,9:00 AM,63,29,47,46,120
28/09/2015,10:00 AM,53,31,36,41,54
28/09/2015,11:00 AM,54,InVld,43,52,54
28/09/2015,12:00 PM,30,InVld,50,54,53
28/09/2015,1:00 PM,29,InVld,45,48,53
28/09/2015,2:00 PM,23,59,52,36,41
28/09/2015,3:00 PM,28,42,54,34,48
28/09/2015,4:00 PM,28,48,60,44,47
28/09/2015,5:00 PM,26,58,54,44,45
28/09/2015,6:00 PM,27,61,56,42,42
28/09/2015,7:00 PM,34,60,73,51,49
28/09/2015,8:00 PM,39,53,92,60,72
28/09/2015,9:00 PM,51,51,114,69,69
28/09/2015,10:00 PM,62,43,139,73,68
28/09/2015,11:00 PM,62,35,125,83,63
28/09/2015 24:00 AM,,64,30,160,84,58
29/09/2015,1:00 AM,58,29,119,73,59
29/09/2015,2:00 AM,58,24,93,73,59
29/09/2015,3:00 AM,59,21,88,66,66
29/09/2015,4:00 AM,48,18,95,98,63
29/09/2015,5:00 AM,66,17,101,64,71
29/09/2015,6:00 AM,79,18,95,61,53
29/09/2015,7:00 AM,75,30,99,65,57
29/09/2015,8:00 AM,77,31,113,76,69
29/09/2015,9:00 AM,76,29,90,78,61
29/09/2015,10:00 AM,91,27,75,56,55
29/09/2015,11:00 AM,65,34,---,52,45
29/09/2015,12:00 PM,49,20,InVld,46,49
29/09/2015,1:00 PM,31,37,60,46,44
29/09/2015,2:00 PM,27,29,58,47,39
29/09/2015,3:00 PM,16,19,64,52,46
29/09/2015,4:00 PM,22,10,63,56,47
29/09/2015,5:00 PM,30,9,64,54,44
29/09/2015,6:00 PM,27,18,89,63,45
29/09/2015,7:00 PM,38,12,94,69,49
29/09/2015,8:00 PM,51,14,111,74,51
29/09/2015,9:00 PM,54,13,113,90,66
29/09/2015,10:00 PM,52,16,129,69,53
29/09/2015,11:00 PM,45,7,120,69,63
29/09/2015 24:00 AM,,41,7,122,83,61
30/09/2015,1:00 AM,34,17,114,60,66
30/09/2015,2:00 AM,43,23,119,54,59
30/09/2015,3:00 AM,41,16,108,61,59
30/09/2015,4:00 AM,37,31,125,58,37
30/09/2015,5:00 AM,30,---,134,68,55
30/09/2015,6:00 AM,24,40,153,61,50
30/09/2015,7:00 AM,28,48,101,61,58
30/09/2015,8:00 AM,36,57,81,79,58
30/09/2015,9:00 AM,37,36,61,53,58
30/09/2015,10:00 AM,31,41,48,51,43
30/09/2015,11:00 AM,25,23,52,54,41
30/09/2015,12:00 PM,24,18,57,54,40
30/09/2015,1:00 PM,22,27,52,44,52
30/09/2015,2:00 PM,17,25,50,38,46
30/09/2015,3:00 PM,16,17,55,39,42
30/09/2015,4:00 PM,24,36,62,45,54
30/09/2015,5:00 PM,27,20,65,46,62
30/09/2015,6:00 PM,31,21,84,53,59
30/09/2015,7:00 PM,38,21,87,65,62
30/09/2015,8:00 PM,57,22,89,77,69
30/09/2015,9:00 PM,58,18,89,88,68
30/09/2015,10:00 PM,52,13,90,91,82
30/09/2015,11:00 PM,63,---,96,83,74
30/09/2015 24:00 AM,,58,14,101,61,78
1/10/2015,1:00 AM,42,11,96,56,75
1/10/2015,2:00 AM,42,11,107,56,56
1/10/2015,3:00 AM,50,12,104,60,63
1/10/2015,4:00 AM,56,10,95,57,62
1/10/2015,5:00 AM,57,12,97,69,63
1/10/2015,6:00 AM,67,21,108,86,64
1/10/2015,7:00 AM,81,12,100,73,73
1/10/2015,8:00 AM,87,45,101,90,56
1/10/2015,9:00 AM,92,17,110,77,49
1/10/2015,10:00 AM,89,---,94,52,49
1/10/2015,11:00 AM,94,11,87,66,50
1/10/2015,12:00 PM,55,14,87,58,41
1/10/2015,1:00 PM,52,12,96,57,41
1/10/2015,2:00 PM,44,7,83,51,33
1/10/2015,3:00 PM,30,0,56,46,27
1/10/2015,4:00 PM,22,2,62,48,28
1/10/2015,5:00 PM,27,7,66,58,43
1/10/2015,6:00 PM,19,7,51,52,47
1/10/2015,7:00 PM,32,10,51,66,49
1/10/2015,8:00 PM,48,9,60,57,67
1/10/2015,9:00 PM,61,9,45,73,46
1/10/2015,10:00 PM,75,16,46,52,38
1/10/2015,11:00 PM,71,3,43,45,39
01/10/2015 24:00 AM,,78,2,39,58,40
2/10/2015,1:00 AM,91,0,43,42,41
2/10/2015,2:00 AM,101,5,41,53,31
2/10/2015,3:00 AM,95,5,30,48,32
2/10/2015,4:00 AM,94,4,36,38,25
2/10/2015,5:00 AM,90,8,44,28,40
2/10/2015,6:00 AM,102,13,45,32,24
2/10/2015,7:00 AM,105,13,44,40,29
2/10/2015,8:00 AM,100,16,51,47,26
2/10/2015,9:00 AM,94,5,38,37,24
2/10/2015,10:00 AM,74,4,44,54,24
2/10/2015,11:00 AM,52,14,46,77,28
2/10/2015,12:00 PM,52,18,63,76,25
2/10/2015,1:00 PM,40,19,70,64,24
2/10/2015,2:00 PM,45,17,38,44,30
2/10/2015,3:00 PM,42,25,20,36,20
2/10/2015,4:00 PM,25,28,15,46,19
2/10/2015,5:00 PM,31,17,20,20,20
2/10/2015,6:00 PM,42,20,26,20,25
2/10/2015,7:00 PM,54,22,33,---,30
2/10/2015,8:00 PM,54,18,35,42,46
2/10/2015,9:00 PM,62,3,29,77,46
2/10/2015,10:00 PM,67,15,20,74,65
2/10/2015,11:00 PM,77,6,24,78,49
02/10/2015 24:00 AM,,76,11,25,60,49
3/10/2015,1:00 AM,82,7,23,70,47
3/10/2015,2:00 AM,81,9,22,39,41
3/10/2015,3:00 AM,83,7,14,39,39
3/10/2015,4:00 AM,102,7,14,33,40
3/10/2015,5:00 AM,86,5,15,59,42
3/10/2015,6:00 AM,73,6,14,24,35
